submission_id,QUD,RT,age,comments,correctness,education,elemSize,endTime,expected,experiment_id,f,focalColor,focalNumber,focalShape,gender,j,key1,key2,key_pressed,languages,pause,response,sort,startDate,startTime,stimulus,target,timeSpent,total,trial_number,trial_type
8554,Press SPACE when you see a shape on the screen,376,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2631,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,1,reaction_practice
8554,Press SPACE when you see a shape on the screen,311,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1700,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,2,reaction_practice
8554,Press SPACE when you see a shape on the screen,329,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1322,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,3,reaction_practice
8554,Press SPACE when you see a shape on the screen,270,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1787,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,4,reaction_practice
8554,Press SPACE when you see a shape on the screen,284,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1295,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,5,reaction_practice
8554,NA,311,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2330,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,1,reaction_main
8554,NA,269,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1620,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,2,reaction_main
8554,NA,317,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2460,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,3,reaction_main
8554,NA,325,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1580,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,4,reaction_main
8554,NA,240,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1719,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,5,reaction_main
8554,NA,262,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1678,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,6,reaction_main
8554,NA,295,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2221,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,7,reaction_main
8554,NA,277,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2183,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,8,reaction_main
8554,NA,288,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2052,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,9,reaction_main
8554,NA,309,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1525,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,10,reaction_main
8554,NA,319,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1969,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,11,reaction_main
8554,NA,296,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1597,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,12,reaction_main
8554,NA,244,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1964,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,13,reaction_main
8554,NA,305,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2060,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,14,reaction_main
8554,NA,308,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1820,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,15,reaction_main
8554,NA,277,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2042,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,16,reaction_main
8554,NA,301,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1554,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,17,reaction_main
8554,NA,316,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2643,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,square,7.2514,1,18,reaction_main
8554,NA,322,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2529,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,19,reaction_main
8554,NA,308,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1423,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,20,reaction_main
8554,"Press SPACE when you see a circle. Otherwise, just wait and do nothing.",2001,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2359,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,1,goNoGo_practice
8554,"Press SPACE when you see a circle. Otherwise, just wait and do nothing.",302,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1551,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,2,goNoGo_practice
8554,"Press SPACE when you see a circle. Otherwise, just wait and do nothing.",2000,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1537,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,3,goNoGo_practice
8554,"Press SPACE when you see a circle. Otherwise, just wait and do nothing.",437,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2010,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,4,goNoGo_practice
8554,"Press SPACE when you see a circle. Otherwise, just wait and do nothing.",2001,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2118,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,5,goNoGo_practice
8554,NA,354,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2509,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,1,goNoGo_main
8554,NA,592,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1381,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,2,goNoGo_main
8554,NA,2001,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1571,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,3,goNoGo_main
8554,NA,2003,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1587,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,4,goNoGo_main
8554,NA,2001,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2066,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,5,goNoGo_main
8554,NA,2014,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1546,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,6,goNoGo_main
8554,NA,354,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1439,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,7,goNoGo_main
8554,NA,2001,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2174,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,8,goNoGo_main
8554,NA,2006,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1944,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,9,goNoGo_main
8554,NA,341,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1560,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,10,goNoGo_main
8554,NA,2001,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1584,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,11,goNoGo_main
8554,NA,418,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1587,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,12,goNoGo_main
8554,NA,354,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2395,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,13,goNoGo_main
8554,NA,351,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1624,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,14,goNoGo_main
8554,NA,369,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1479,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,15,goNoGo_main
8554,NA,2001,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1985,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,16,goNoGo_main
8554,NA,2002,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2461,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,17,goNoGo_main
8554,NA,446,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1777,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,18,goNoGo_main
8554,NA,598,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1964,space,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,circle,circle,7.2514,1,19,goNoGo_main
8554,NA,2000,21,,correct,high school / college,100,1570373554623,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1615,wait,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,square,circle,7.2514,1,20,goNoGo_main
8554,NA,1481,21,,correct,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,j,Right,2090,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,1,discrimination_practice
8554,NA,778,21,,correct,high school / college,100,1570373554623,square,68,square,blue,1,square,female,circle,f,j,f,Right,1587,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,2,discrimination_practice
8554,NA,422,21,,correct,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,j,Right,2381,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,3,discrimination_practice
8554,NA,490,21,,incorrect,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,f,Right,1663,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,4,discrimination_practice
8554,NA,1418,21,,correct,high school / college,100,1570373554623,square,68,square,blue,1,square,female,circle,f,j,f,Right,2578,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,5,discrimination_practice
8554,NA,350,21,,correct,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,j,Right,2396,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,1,discrimination_main
8554,NA,339,21,,correct,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,j,Right,2407,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,2,discrimination_main
8554,NA,387,21,,correct,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,j,Right,1692,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,3,discrimination_main
8554,NA,391,21,,correct,high school / college,100,1570373554623,square,68,square,blue,1,square,female,circle,f,j,f,Right,1892,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,4,discrimination_main
8554,NA,319,21,,correct,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,j,Right,1938,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,5,discrimination_main
8554,NA,414,21,,correct,high school / college,100,1570373554623,square,68,square,blue,1,square,female,circle,f,j,f,Right,1780,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,6,discrimination_main
8554,NA,471,21,,correct,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,j,Right,2125,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,7,discrimination_main
8554,NA,380,21,,correct,high school / college,100,1570373554623,square,68,square,blue,1,square,female,circle,f,j,f,Right,1474,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,8,discrimination_main
8554,NA,344,21,,correct,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,j,Right,1735,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,9,discrimination_main
8554,NA,420,21,,correct,high school / college,100,1570373554623,square,68,square,blue,1,square,female,circle,f,j,f,Right,2084,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,10,discrimination_main
8554,NA,413,21,,correct,high school / college,100,1570373554623,square,68,square,blue,1,square,female,circle,f,j,f,Right,2381,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,11,discrimination_main
8554,NA,403,21,,correct,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,j,Right,1951,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,12,discrimination_main
8554,NA,537,21,,correct,high school / college,100,1570373554623,square,68,square,blue,1,square,female,circle,f,j,f,Right,1711,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,13,discrimination_main
8554,NA,567,21,,correct,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,j,Right,1263,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,14,discrimination_main
8554,NA,487,21,,correct,high school / college,100,1570373554623,square,68,square,blue,1,square,female,circle,f,j,f,Right,1963,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,15,discrimination_main
8554,NA,439,21,,correct,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,j,Right,1915,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,16,discrimination_main
8554,NA,403,21,,correct,high school / college,100,1570373554623,square,68,square,blue,1,square,female,circle,f,j,f,Right,2307,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,17,discrimination_main
8554,NA,422,21,,correct,high school / college,100,1570373554623,square,68,square,blue,1,square,female,circle,f,j,f,Right,2007,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,18,discrimination_main
8554,NA,379,21,,correct,high school / college,100,1570373554623,square,68,square,blue,1,square,female,circle,f,j,f,Right,2207,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,19,discrimination_main
8554,NA,454,21,,correct,high school / college,100,1570373554623,circle,68,square,blue,1,circle,female,circle,f,j,j,Right,2581,NA,grid,Sun Oct 06 2019 15:45:19 GMT+0100 (Hora de verão da Europa Ocidental),1570373119539,NA,NA,7.2514,1,20,discrimination_main
8553,Press SPACE when you see a shape on the screen,354,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1802,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,circle,circle,4.44878333333333,1,1,reaction_practice
8553,Press SPACE when you see a shape on the screen,256,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2464,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,2,reaction_practice
8553,Press SPACE when you see a shape on the screen,519,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2413,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,circle,circle,4.44878333333333,1,3,reaction_practice
8553,Press SPACE when you see a shape on the screen,1194,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1732,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,4,reaction_practice
8553,Press SPACE when you see a shape on the screen,443,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1591,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,5,reaction_practice
8553,NA,273,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2187,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,circle,circle,4.44878333333333,1,1,reaction_main
8553,NA,252,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1881,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,circle,circle,4.44878333333333,1,2,reaction_main
8553,NA,274,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1943,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,3,reaction_main
8553,NA,289,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1370,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,4,reaction_main
8553,NA,245,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1444,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,circle,circle,4.44878333333333,1,5,reaction_main
8553,NA,408,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1645,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,circle,circle,4.44878333333333,1,6,reaction_main
8553,NA,273,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2697,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,circle,circle,4.44878333333333,1,7,reaction_main
8553,NA,322,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2405,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,circle,circle,4.44878333333333,1,8,reaction_main
8553,NA,307,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2404,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,9,reaction_main
8553,NA,268,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2090,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,circle,circle,4.44878333333333,1,10,reaction_main
8553,NA,380,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2184,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,11,reaction_main
8553,NA,314,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1940,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,circle,circle,4.44878333333333,1,12,reaction_main
8553,NA,284,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2369,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,13,reaction_main
8553,NA,305,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,1783,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,circle,circle,4.44878333333333,1,14,reaction_main
8553,NA,295,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2159,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,15,reaction_main
8553,NA,242,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2485,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,16,reaction_main
8553,NA,301,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,circle,female,NA,NA,NA,NA,Right,2265,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,circle,circle,4.44878333333333,1,17,reaction_main
8553,NA,289,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2259,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,18,reaction_main
8553,NA,311,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2184,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,19,reaction_main
8553,NA,279,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,2559,space,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,square,4.44878333333333,1,20,reaction_main
8553,"Press SPACE when you see a circle. Otherwise, just wait and do nothing.",2002,21,,correct,university,100,1570373382659,NA,68,NA,blue,1,square,female,NA,NA,NA,NA,Right,1284,wait,grid,Sun Oct 06 2019 15:45:15 GMT+0100 (British Summer Time),1570373115732,square,circle,4.44878333333333,1,1,goNoGo_practice
